date,ticker,adj_close
2023-10-17 04:00:00,TSLA,254.850000
2023-10-18 04:00:00,AAPL,175.840000
2023-10-18 04:00:00,MSFT,330.110000
2023-10-18 04:00:00,NVDA,42.200000
2023-10-18 04:00:00,TSLA,242.680000
2023-10-19 04:00:00,AAPL,175.460000
2023-10-19 04:00:00,MSFT,331.320000
2023-10-19 04:00:00,NVDA,42.100000
2023-10-19 04:00:00,TSLA,220.110000
2023-10-20 04:00:00,AAPL,172.880000
2023-10-20 04:00:00,MSFT,326.670000
2023-10-20 04:00:00,NVDA,41.390000
2023-10-20 04:00:00,TSLA,211.990000
2023-10-23 04:00:00,AAPL,173.000000
2023-10-23 04:00:00,MSFT,329.320000
2023-10-23 04:00:00,NVDA,42.980000
2023-10-23 04:00:00,TSLA,212.080000
2023-10-24 04:00:00,AAPL,173.440000
2023-10-24 04:00:00,MSFT,330.530000
2023-10-24 04:00:00,NVDA,43.660000
2023-10-24 04:00:00,TSLA,216.520000
2023-10-25 04:00:00,AAPL,171.100000
2023-10-25 04:00:00,MSFT,340.670000
2023-10-25 04:00:00,NVDA,41.780000
2023-10-25 04:00:00,TSLA,212.420000
2023-10-26 04:00:00,AAPL,166.890000
2023-10-26 04:00:00,MSFT,327.890000
2023-10-26 04:00:00,NVDA,40.330000
2023-10-26 04:00:00,TSLA,205.760000
2023-10-27 04:00:00,AAPL,168.220000
2023-10-27 04:00:00,MSFT,329.810000
2023-10-27 04:00:00,NVDA,40.500000
2023-10-27 04:00:00,TSLA,207.300000
2023-10-30 04:00:00,AAPL,170.290000
2023-10-30 04:00:00,MSFT,337.310000
2023-10-30 04:00:00,NVDA,41.160000
2023-10-30 04:00:00,TSLA,197.360000
2023-10-31 04:00:00,AAPL,170.770000
2023-10-31 04:00:00,MSFT,338.110000
2023-10-31 04:00:00,NVDA,40.780000
2023-10-31 04:00:00,TSLA,200.840000
2023-11-01 04:00:00,AAPL,173.970000
2023-11-01 04:00:00,MSFT,346.070000
2023-11-01 04:00:00,NVDA,42.330000
2023-11-01 04:00:00,TSLA,205.660000
2023-11-02 04:00:00,AAPL,177.570000
2023-11-02 04:00:00,MSFT,348.320000
2023-11-02 04:00:00,NVDA,43.510000
2023-11-02 04:00:00,TSLA,218.510000
2023-11-03 04:00:00,AAPL,176.650000
2023-11-03 04:00:00,MSFT,352.800000
2023-11-03 04:00:00,NVDA,45.010000
2023-11-03 04:00:00,TSLA,219.960000
2023-11-06 05:00:00,AAPL,179.230000
2023-11-06 05:00:00,MSFT,356.530000
2023-11-06 05:00:00,NVDA,45.750000
2023-11-06 05:00:00,TSLA,219.270000
2023-11-07 05:00:00,AAPL,181.820000
2023-11-07 05:00:00,MSFT,360.530000
2023-11-07 05:00:00,NVDA,45.950000
2023-11-07 05:00:00,TSLA,222.180000
2023-11-08 05:00:00,AAPL,182.890000
2023-11-08 05:00:00,MSFT,363.200000
2023-11-08 05:00:00,NVDA,46.570000
2023-11-08 05:00:00,TSLA,222.110000
2023-11-09 05:00:00,AAPL,182.410000
2023-11-09 05:00:00,MSFT,360.690000
2023-11-09 05:00:00,NVDA,46.950000
2023-11-09 05:00:00,TSLA,209.980000
2023-11-10 05:00:00,AAPL,186.400000
2023-11-10 05:00:00,MSFT,369.670000
2023-11-10 05:00:00,NVDA,48.340000
2023-11-10 05:00:00,TSLA,214.650000
2023-11-13 05:00:00,AAPL,184.800000
2023-11-13 05:00:00,MSFT,366.680000
2023-11-13 05:00:00,NVDA,48.620000
2023-11-13 05:00:00,TSLA,223.710000
2023-11-14 05:00:00,AAPL,187.440000
2023-11-14 05:00:00,MSFT,370.270000
2023-11-14 05:00:00,NVDA,49.660000
2023-11-14 05:00:00,TSLA,237.410000
2023-11-15 05:00:00,AAPL,188.010000
2023-11-15 05:00:00,MSFT,369.670000
2023-11-15 05:00:00,NVDA,48.890000
2023-11-15 05:00:00,TSLA,242.840000
2023-11-16 05:00:00,AAPL,189.710000
2023-11-16 05:00:00,MSFT,376.170000
2023-11-16 05:00:00,NVDA,49.480000
2023-11-16 05:00:00,TSLA,233.590000
2023-11-17 05:00:00,AAPL,189.690000
2023-11-17 05:00:00,MSFT,369.850000
2023-11-17 05:00:00,NVDA,49.300000
2023-11-17 05:00:00,TSLA,234.300000
2023-11-20 05:00:00,AAPL,191.450000
2023-11-20 05:00:00,MSFT,377.440000
2023-11-20 05:00:00,NVDA,50.410000
2023-11-20 05:00:00,TSLA,235.600000
2023-11-21 05:00:00,AAPL,190.640000
2023-11-21 05:00:00,MSFT,373.070000
2023-11-21 05:00:00,NVDA,49.940000
2023-11-21 05:00:00,TSLA,241.200000
2023-11-22 05:00:00,AAPL,191.310000
2023-11-22 05:00:00,MSFT,377.850000
2023-11-22 05:00:00,NVDA,48.720000
2023-11-22 05:00:00,TSLA,234.210000
2023-11-24 05:00:00,AAPL,189.970000
2023-11-24 05:00:00,MSFT,377.430000
2023-11-24 05:00:00,NVDA,47.780000
2023-11-24 05:00:00,TSLA,235.450000
2023-11-27 05:00:00,AAPL,189.790000
2023-11-27 05:00:00,MSFT,378.610000
2023-11-27 05:00:00,NVDA,48.240000
2023-11-27 05:00:00,TSLA,236.080000
2023-11-28 05:00:00,AAPL,190.400000
2023-11-28 05:00:00,MSFT,382.700000
2023-11-28 05:00:00,NVDA,47.820000
2023-11-28 05:00:00,TSLA,246.720000
2023-11-29 05:00:00,AAPL,189.370000
2023-11-29 05:00:00,MSFT,378.850000
2023-11-29 05:00:00,NVDA,48.140000
2023-11-29 05:00:00,TSLA,244.140000
2023-11-30 05:00:00,AAPL,189.950000
2023-11-30 05:00:00,MSFT,378.910000
2023-11-30 05:00:00,NVDA,46.770000
2023-11-30 05:00:00,TSLA,240.080000
2023-12-01 05:00:00,AAPL,191.240000
2023-12-01 05:00:00,MSFT,374.510000
2023-12-01 05:00:00,NVDA,46.770000
2023-12-01 05:00:00,TSLA,238.830000
2023-12-04 05:00:00,AAPL,189.430000
2023-12-04 05:00:00,MSFT,369.140000
2023-12-04 05:00:00,NVDA,45.510000
2023-12-04 05:00:00,TSLA,235.580000
2023-12-05 05:00:00,AAPL,193.420000
2023-12-05 05:00:00,MSFT,372.520000
2023-12-05 05:00:00,NVDA,46.570000
2023-12-05 05:00:00,TSLA,238.720000
2023-12-06 05:00:00,AAPL,192.320000
2023-12-06 05:00:00,MSFT,368.800000
2023-12-06 05:00:00,NVDA,45.500000
2023-12-06 05:00:00,TSLA,239.370000
2023-12-07 05:00:00,AAPL,194.270000
2023-12-07 05:00:00,MSFT,370.950000
2023-12-07 05:00:00,NVDA,46.600000
2023-12-07 05:00:00,TSLA,242.640000
2023-12-08 05:00:00,AAPL,195.710000
2023-12-08 05:00:00,MSFT,374.230000
2023-12-08 05:00:00,NVDA,47.510000
2023-12-08 05:00:00,TSLA,243.840000
2023-12-11 05:00:00,AAPL,193.180000
2023-12-11 05:00:00,MSFT,371.300000
2023-12-11 05:00:00,NVDA,46.630000
2023-12-11 05:00:00,TSLA,239.740000
2023-12-12 05:00:00,AAPL,194.710000
2023-12-12 05:00:00,MSFT,374.380000
2023-12-12 05:00:00,NVDA,47.660000
2023-12-12 05:00:00,TSLA,237.010000
2023-12-13 05:00:00,AAPL,197.960000
2023-12-13 05:00:00,MSFT,374.370000
2023-12-13 05:00:00,NVDA,48.090000
2023-12-13 05:00:00,TSLA,239.290000
2023-12-14 05:00:00,AAPL,198.110000
2023-12-14 05:00:00,MSFT,365.930000
2023-12-14 05:00:00,NVDA,48.350000
2023-12-14 05:00:00,TSLA,251.050000
2023-12-15 05:00:00,AAPL,197.570000
2023-12-15 05:00:00,MSFT,370.730000
2023-12-15 05:00:00,NVDA,48.890000
2023-12-15 05:00:00,TSLA,253.500000
2023-12-18 05:00:00,AAPL,195.890000
2023-12-18 05:00:00,MSFT,372.650000
2023-12-18 05:00:00,NVDA,50.080000
2023-12-18 05:00:00,TSLA,252.080000
2023-12-19 05:00:00,AAPL,196.940000
2023-12-19 05:00:00,MSFT,373.260000
2023-12-19 05:00:00,NVDA,49.600000
2023-12-19 05:00:00,TSLA,257.220000
2023-12-20 05:00:00,AAPL,194.830000
2023-12-20 05:00:00,MSFT,370.620000
2023-12-20 05:00:00,NVDA,48.110000
2023-12-20 05:00:00,TSLA,247.140000
2023-12-21 05:00:00,AAPL,194.680000
2023-12-21 05:00:00,MSFT,373.540000
2023-12-21 05:00:00,NVDA,48.990000
2023-12-21 05:00:00,TSLA,254.500000
2023-12-22 05:00:00,AAPL,193.600000
2023-12-22 05:00:00,MSFT,374.580000
2023-12-22 05:00:00,NVDA,48.830000
2023-12-22 05:00:00,TSLA,252.540000
2023-12-26 05:00:00,AAPL,193.050000
2023-12-26 05:00:00,MSFT,374.660000
2023-12-26 05:00:00,NVDA,49.280000
2023-12-26 05:00:00,TSLA,256.610000
2023-12-27 05:00:00,AAPL,193.150000
2023-12-27 05:00:00,MSFT,374.070000
2023-12-27 05:00:00,NVDA,49.420000
2023-12-27 05:00:00,TSLA,261.440000
2023-12-28 05:00:00,AAPL,193.580000
2023-12-28 05:00:00,MSFT,375.280000
2023-12-28 05:00:00,NVDA,49.520000
2023-12-28 05:00:00,TSLA,253.180000
2023-12-29 05:00:00,AAPL,192.530000
2023-12-29 05:00:00,MSFT,376.040000
2023-12-29 05:00:00,NVDA,49.520000
2023-12-29 05:00:00,TSLA,248.480000
2024-01-02 05:00:00,AAPL,185.640000
2024-01-02 05:00:00,MSFT,370.870000
2024-01-02 05:00:00,NVDA,48.170000
2024-01-02 05:00:00,TSLA,248.420000
2024-01-03 05:00:00,AAPL,184.250000
2024-01-03 05:00:00,MSFT,370.600000
2024-01-03 05:00:00,NVDA,47.570000
2024-01-03 05:00:00,TSLA,238.450000
2024-01-04 05:00:00,AAPL,181.910000
2024-01-04 05:00:00,MSFT,367.940000
2024-01-04 05:00:00,NVDA,48.000000
2024-01-04 05:00:00,TSLA,237.930000
2024-01-05 05:00:00,AAPL,181.180000
2024-01-05 05:00:00,MSFT,367.750000
2024-01-05 05:00:00,NVDA,49.100000
2024-01-05 05:00:00,TSLA,237.490000
2024-01-08 05:00:00,AAPL,185.560000
2024-01-08 05:00:00,MSFT,374.690000
2024-01-08 05:00:00,NVDA,52.250000
2024-01-08 05:00:00,TSLA,240.450000
2024-01-09 05:00:00,AAPL,185.140000
2024-01-09 05:00:00,MSFT,375.790000
2024-01-09 05:00:00,NVDA,53.140000
2024-01-09 05:00:00,TSLA,234.960000
2024-01-10 05:00:00,AAPL,186.190000
2024-01-10 05:00:00,MSFT,382.770000
2024-01-10 05:00:00,NVDA,54.350000
2024-01-10 05:00:00,TSLA,233.940000
2024-01-11 05:00:00,AAPL,185.590000
2024-01-11 05:00:00,MSFT,384.630000
2024-01-11 05:00:00,NVDA,54.820000
2024-01-11 05:00:00,TSLA,227.220000
2024-01-12 05:00:00,AAPL,185.920000
2024-01-12 05:00:00,MSFT,388.470000
2024-01-12 05:00:00,NVDA,54.710000
2024-01-12 05:00:00,TSLA,218.890000
2024-01-16 05:00:00,AAPL,183.630000
2024-01-16 05:00:00,MSFT,390.270000
2024-01-16 05:00:00,NVDA,56.380000
2024-01-16 05:00:00,TSLA,219.910000
2024-01-17 05:00:00,AAPL,182.680000
2024-01-17 05:00:00,MSFT,389.470000
2024-01-17 05:00:00,NVDA,56.050000
2024-01-17 05:00:00,TSLA,215.550000
2024-01-18 05:00:00,AAPL,188.630000
2024-01-18 05:00:00,MSFT,393.870000
2024-01-18 05:00:00,NVDA,57.110000
2024-01-18 05:00:00,TSLA,211.880000
2024-01-19 05:00:00,AAPL,191.560000
2024-01-19 05:00:00,MSFT,398.670000
2024-01-19 05:00:00,NVDA,59.490000
2024-01-19 05:00:00,TSLA,212.190000
2024-01-22 05:00:00,AAPL,193.890000
2024-01-22 05:00:00,MSFT,396.510000
2024-01-22 05:00:00,NVDA,59.650000
2024-01-22 05:00:00,TSLA,208.800000
2024-01-23 05:00:00,AAPL,195.180000
2024-01-23 05:00:00,MSFT,398.900000
2024-01-23 05:00:00,NVDA,59.870000
2024-01-23 05:00:00,TSLA,209.140000
2024-01-24 05:00:00,AAPL,194.500000
2024-01-24 05:00:00,MSFT,402.560000
2024-01-24 05:00:00,NVDA,61.360000
2024-01-24 05:00:00,TSLA,207.830000
2024-01-25 05:00:00,AAPL,194.170000
2024-01-25 05:00:00,MSFT,404.870000
2024-01-25 05:00:00,NVDA,61.620000
2024-01-25 05:00:00,TSLA,182.630000
2024-01-26 05:00:00,AAPL,192.420000
2024-01-26 05:00:00,MSFT,403.930000
2024-01-26 05:00:00,NVDA,61.030000
2024-01-26 05:00:00,TSLA,183.250000
2024-01-29 05:00:00,AAPL,191.730000
2024-01-29 05:00:00,MSFT,409.720000
2024-01-29 05:00:00,NVDA,62.470000
2024-01-29 05:00:00,TSLA,190.930000
2024-01-30 05:00:00,AAPL,188.040000
2024-01-30 05:00:00,MSFT,408.590000
2024-01-30 05:00:00,NVDA,62.770000
2024-01-30 05:00:00,TSLA,191.590000
2024-01-31 05:00:00,AAPL,184.400000
2024-01-31 05:00:00,MSFT,397.580000
2024-01-31 05:00:00,NVDA,61.530000
2024-01-31 05:00:00,TSLA,187.290000
2024-02-01 05:00:00,AAPL,186.860000
2024-02-01 05:00:00,MSFT,403.780000
2024-02-01 05:00:00,NVDA,63.030000
2024-02-01 05:00:00,TSLA,188.860000
2024-02-02 05:00:00,AAPL,185.850000
2024-02-02 05:00:00,MSFT,411.220000
2024-02-02 05:00:00,NVDA,66.160000
2024-02-02 05:00:00,TSLA,187.910000
2024-02-05 05:00:00,AAPL,187.680000
2024-02-05 05:00:00,MSFT,405.650000
2024-02-05 05:00:00,NVDA,69.330000
2024-02-05 05:00:00,TSLA,181.060000
2024-02-06 05:00:00,AAPL,189.300000
2024-02-06 05:00:00,MSFT,405.490000
2024-02-06 05:00:00,NVDA,68.220000
2024-02-06 05:00:00,TSLA,185.100000
2024-02-07 05:00:00,AAPL,189.410000
2024-02-07 05:00:00,MSFT,414.050000
2024-02-07 05:00:00,NVDA,70.100000
2024-02-07 05:00:00,TSLA,187.580000
2024-02-08 05:00:00,AAPL,188.320000
2024-02-08 05:00:00,MSFT,414.110000
2024-02-08 05:00:00,NVDA,69.640000
2024-02-08 05:00:00,TSLA,189.560000
2024-02-09 05:00:00,AAPL,188.850000
2024-02-09 05:00:00,MSFT,420.550000
2024-02-09 05:00:00,NVDA,72.130000
2024-02-09 05:00:00,TSLA,193.570000
2024-02-12 05:00:00,AAPL,187.150000
2024-02-12 05:00:00,MSFT,415.260000
2024-02-12 05:00:00,NVDA,72.250000
2024-02-12 05:00:00,TSLA,188.130000
2024-02-13 05:00:00,AAPL,185.040000
2024-02-13 05:00:00,MSFT,406.320000
2024-02-13 05:00:00,NVDA,72.130000
2024-02-13 05:00:00,TSLA,184.020000
2024-02-14 05:00:00,AAPL,184.150000
2024-02-14 05:00:00,MSFT,409.490000
2024-02-14 05:00:00,NVDA,73.900000
2024-02-14 05:00:00,TSLA,188.710000
2024-02-15 05:00:00,AAPL,183.860000
2024-02-15 05:00:00,MSFT,406.560000
2024-02-15 05:00:00,NVDA,72.660000
2024-02-15 05:00:00,TSLA,200.450000
2024-02-16 05:00:00,AAPL,182.310000
2024-02-16 05:00:00,MSFT,404.060000
2024-02-16 05:00:00,NVDA,72.610000
2024-02-16 05:00:00,TSLA,199.950000
2024-02-20 05:00:00,AAPL,181.560000
2024-02-20 05:00:00,MSFT,402.790000
2024-02-20 05:00:00,NVDA,69.450000
2024-02-20 05:00:00,TSLA,193.760000
2024-02-21 05:00:00,AAPL,182.320000
2024-02-21 05:00:00,MSFT,402.180000
2024-02-21 05:00:00,NVDA,67.470000
2024-02-21 05:00:00,TSLA,194.770000
2024-02-22 05:00:00,AAPL,184.370000
2024-02-22 05:00:00,MSFT,411.650000
2024-02-22 05:00:00,NVDA,78.540000
2024-02-22 05:00:00,TSLA,197.410000
2024-02-23 05:00:00,AAPL,182.520000
2024-02-23 05:00:00,MSFT,410.340000
2024-02-23 05:00:00,NVDA,78.820000
2024-02-23 05:00:00,TSLA,191.970000
2024-02-26 05:00:00,AAPL,181.160000
2024-02-26 05:00:00,MSFT,407.540000
2024-02-26 05:00:00,NVDA,79.090000
2024-02-26 05:00:00,TSLA,199.400000
2024-02-27 05:00:00,AAPL,182.630000
2024-02-27 05:00:00,MSFT,407.480000
2024-02-27 05:00:00,NVDA,78.700000
2024-02-27 05:00:00,TSLA,199.730000
2024-02-28 05:00:00,AAPL,181.420000
2024-02-28 05:00:00,MSFT,407.720000
2024-02-28 05:00:00,NVDA,77.660000
2024-02-28 05:00:00,TSLA,202.040000
2024-02-29 05:00:00,AAPL,180.750000
2024-02-29 05:00:00,MSFT,413.640000
2024-02-29 05:00:00,NVDA,79.110000
2024-02-29 05:00:00,TSLA,201.880000
2024-03-01 05:00:00,AAPL,179.660000
2024-03-01 05:00:00,MSFT,415.500000
2024-03-01 05:00:00,NVDA,82.280000
2024-03-01 05:00:00,TSLA,202.640000
2024-03-04 05:00:00,AAPL,175.100000
2024-03-04 05:00:00,MSFT,414.920000
2024-03-04 05:00:00,NVDA,85.240000
2024-03-04 05:00:00,TSLA,188.140000
2024-03-05 05:00:00,AAPL,170.120000
2024-03-05 05:00:00,MSFT,402.650000
2024-03-05 05:00:00,NVDA,85.960000
2024-03-05 05:00:00,TSLA,180.740000
2024-03-06 05:00:00,AAPL,169.120000
2024-03-06 05:00:00,MSFT,402.090000
2024-03-06 05:00:00,NVDA,88.700000
2024-03-06 05:00:00,TSLA,176.540000
2024-03-07 05:00:00,AAPL,169.000000
2024-03-07 05:00:00,MSFT,409.140000
2024-03-07 05:00:00,NVDA,92.670000
2024-03-07 05:00:00,TSLA,178.650000
2024-03-08 05:00:00,AAPL,170.730000
2024-03-08 05:00:00,MSFT,406.220000
2024-03-08 05:00:00,NVDA,87.530000
2024-03-08 05:00:00,TSLA,175.340000
2024-03-11 04:00:00,AAPL,172.750000
2024-03-11 04:00:00,MSFT,404.520000
2024-03-11 04:00:00,NVDA,85.770000
2024-03-11 04:00:00,TSLA,177.770000
2024-03-12 04:00:00,AAPL,173.230000
2024-03-12 04:00:00,MSFT,415.280000
2024-03-12 04:00:00,NVDA,91.910000
2024-03-12 04:00:00,TSLA,177.540000
2024-03-13 04:00:00,AAPL,171.130000
2024-03-13 04:00:00,MSFT,415.100000
2024-03-13 04:00:00,NVDA,90.890000
2024-03-13 04:00:00,TSLA,169.480000
2024-03-14 04:00:00,AAPL,173.000000
2024-03-14 04:00:00,MSFT,425.220000
2024-03-14 04:00:00,NVDA,87.940000
